trip_id,start_time,end_time,start_station_id,end_station_id,trip_minutes,unlock_lat,unlock_lon,lock_lat,lock_lon,distance_km
387809,2022-05-11 00:12:50,2022-05-11 00:35:37,135.0,64.0,22.78,40.3928821,-3.6975708,40.419752,-3.688398,3.087093832008698
387810,2022-05-11 00:12:50,2022-05-11 00:35:37,135.0,64.0,22.78,40.3928821,-3.6975708,40.419752,-3.688398,3.087093832008698
387811,2022-05-11 00:12:54,2022-05-11 00:35:24,62.0,204.0,22.5,40.4222862,-3.697895,40.4441388,-3.6751388,3.1006419612815823
387812,2022-05-11 00:12:54,2022-05-11 00:35:24,62.0,204.0,22.5,40.4222862,-3.697895,40.4441388,-3.6751388,3.1006419612815823
387813,2022-05-11 00:12:59,2022-05-11 00:36:10,135.0,64.0,23.18,40.3928821,-3.6975708,40.419752,-3.688398,3.087093832008698
387814,2022-05-11 00:12:59,2022-05-11 00:36:10,135.0,64.0,23.18,40.3928821,-3.6975708,40.419752,-3.688398,3.087093832008698
387815,2022-05-11 00:13:06,2022-05-11 00:13:22,31.0,31.0,0.27,40.4132798,-3.6956178,40.4132798,-3.6956178,0.0
387816,2022-05-11 00:13:06,2022-05-11 00:13:22,31.0,31.0,0.27,40.4132798,-3.6956178,40.4132798,-3.6956178,0.0
387817,2022-05-11 00:13:08,2022-05-11 00:19:11,55.0,181.0,6.05,40.4075606,-3.6935205,40.3981798,-3.7023918,1.2854288394100575
387818,2022-05-11 00:13:08,2022-05-11 00:19:11,55.0,181.0,6.05,40.4075606,-3.6935205,40.3981798,-3.7023918,1.2854288394100575
387819,2022-05-11 00:13:17,2022-05-11 00:33:02,124.0,201.0,19.75,40.423681,-3.710537,40.4324722,-3.6655555,3.9308950186795517
387820,2022-05-11 00:13:17,2022-05-11 00:33:02,124.0,201.0,19.75,40.423681,-3.710537,40.4324722,-3.6655555,3.9308950186795517
387821,2022-05-11 00:13:42,2022-05-11 00:35:46,62.0,204.0,22.07,40.4222862,-3.697895,40.4441388,-3.6751388,3.1006419612815823
387822,2022-05-11 00:13:42,2022-05-11 00:35:46,62.0,204.0,22.07,40.4222862,-3.697895,40.4441388,-3.6751388,3.1006419612815823
387823,2022-05-11 00:13:49,2022-05-11 00:21:54,129.0,56.0,8.08,40.4017926,-3.6987665,40.4144226,-3.7007164,1.4140627247594546
387824,2022-05-11 00:13:49,2022-05-11 00:21:54,129.0,56.0,8.08,40.4017926,-3.6987665,40.4144226,-3.7007164,1.4140627247594546
387825,2022-05-11 00:13:52,2022-05-11 00:14:09,31.0,31.0,0.28,40.4132798,-3.6956178,40.4132798,-3.6956178,0.0
387826,2022-05-11 00:13:52,2022-05-11 00:14:09,31.0,31.0,0.28,40.4132798,-3.6956178,40.4132798,-3.6956178,0.0
387827,2022-05-11 00:14:09,2022-05-11 00:32:55,31.0,236.0,18.77,40.4132798,-3.6956178,40.39382977920336,-3.6659362429356372,3.3157238213505438
387828,2022-05-11 00:14:09,2022-05-11 00:32:55,31.0,236.0,18.77,40.4132798,-3.6956178,40.39382977920336,-3.6659362429356372,3.3157238213505438
387829,2022-05-11 00:14:24,2022-05-11 00:28:29,31.0,135.0,14.08,40.4132798,-3.6956178,40.3928821,-3.6975708,2.2741414411663796
387830,2022-05-11 00:14:24,2022-05-11 00:28:29,31.0,135.0,14.08,40.4132798,-3.6956178,40.3928821,-3.6975708,2.2741414411663796
387831,2022-05-11 00:14:36,2022-05-11 00:19:07,63.0,4.0,4.52,40.4255495,-3.7043418,40.4302937,-3.7069171,0.5707940870049742
387832,2022-05-11 00:14:36,2022-05-11 00:19:07,63.0,4.0,4.52,40.4255495,-3.7043418,40.4302937,-3.7069171,0.5707940870049742
387833,2022-05-11 00:15:09,2022-05-11 00:15:22,100.0,100.0,0.22,40.4226584,-3.6870548,40.4226584,-3.6870548,0.0
387834,2022-05-11 00:15:09,2022-05-11 00:15:22,100.0,100.0,0.22,40.4226584,-3.6870548,40.4226584,-3.6870548,0.0
387835,2022-05-11 00:15:10,2022-05-11 00:15:24,169.0,169.0,0.23,40.4309524,-3.6993465,40.4309524,-3.6993465,0.0
387836,2022-05-11 00:15:10,2022-05-11 00:15:24,169.0,169.0,0.23,40.4309524,-3.6993465,40.4309524,-3.6993465,0.0
387837,2022-05-11 00:15:11,2022-05-11 00:28:41,92.0,31.0,13.5,40.427736,-3.6832566,40.4132798,-3.6956178,1.9180471281394083
387838,2022-05-11 00:15:11,2022-05-11 00:28:41,92.0,31.0,13.5,40.427736,-3.6832566,40.4132798,-3.6956178,1.9180471281394083
387839,2022-05-11 00:15:13,2022-05-11 00:15:32,107.0,107.0,0.32,40.4211802,-3.6840229,40.4211802,-3.6840229,0.0
387840,2022-05-11 00:15:13,2022-05-11 00:15:32,107.0,107.0,0.32,40.4211802,-3.6840229,40.4211802,-3.6840229,0.0
387841,2022-05-11 00:15:58,2022-05-11 00:27:43,161.0,201.0,11.75,40.4383865,-3.6982353,40.4324722,-3.6655555,2.842951687314898
387842,2022-05-11 00:15:58,2022-05-11 00:27:43,161.0,201.0,11.75,40.4383865,-3.6982353,40.4324722,-3.6655555,2.842951687314898
387843,2022-05-11 00:16:02,2022-05-11 00:33:48,204.0,38.0,17.77,40.4441388,-3.6751388,40.4146755,-3.7036825,4.070669362468123
387844,2022-05-11 00:16:02,2022-05-11 00:33:48,204.0,38.0,17.77,40.4441388,-3.6751388,40.4146755,-3.7036825,4.070669362468123
387845,2022-05-11 00:16:04,2022-05-11 00:35:34,80.0,101.0,19.5,40.4071304,-3.6751352,40.422064,-3.6821793,1.7643807511294716
387846,2022-05-11 00:16:06,2022-05-11 00:29:06,56.0,243.0,13.0,40.4144226,-3.7007164,40.389258643579105,-3.6903589643353483,2.932333297742537
387847,2022-05-11 00:16:06,2022-05-11 00:29:06,56.0,243.0,13.0,40.4144226,-3.7007164,40.389258643579105,-3.6903589643353483,2.932333297742537
387848,2022-05-11 00:16:12,2022-05-11 00:34:30,80.0,101.0,18.3,40.4071304,-3.6751352,40.422064,-3.6821793,1.7643807511294716
387849,2022-05-11 00:16:16,2022-05-11 00:25:45,42.0,129.0,9.48,40.4114041,-3.7114762,40.4017926,-3.6987665,1.5166764871204887
387850,2022-05-11 00:16:16,2022-05-11 00:25:45,42.0,129.0,9.48,40.4114041,-3.7114762,40.4017926,-3.6987665,1.5166764871204887
387851,2022-05-11 00:16:17,2022-05-11 00:35:56,80.0,101.0,19.65,40.4071304,-3.6751352,40.422064,-3.6821793,1.7643807511294716
387852,2022-05-11 00:16:17,2022-05-11 00:26:16,169.0,194.0,9.98,40.4309524,-3.6993465,40.4290555,-3.6782777,1.7957243560883864
387853,2022-05-11 00:16:17,2022-05-11 00:26:16,169.0,194.0,9.98,40.4309524,-3.6993465,40.4290555,-3.6782777,1.7957243560883864
387854,2022-05-11 00:16:22,2022-05-11 00:29:18,264.0,120.0,12.93,40.44635,-3.71383,40.427657,-3.7205129,2.154143322695364
387855,2022-05-11 00:16:22,2022-05-11 00:29:18,264.0,120.0,12.93,40.44635,-3.71383,40.427657,-3.7205129,2.154143322695364
387856,2022-05-11 00:16:32,2022-05-11 00:32:23,216.0,216.0,15.85,40.4663611,-3.6886388,40.4663611,-3.6886388,0.0
387857,2022-05-11 00:16:32,2022-05-11 00:32:23,216.0,216.0,15.85,40.4663611,-3.6886388,40.4663611,-3.6886388,0.0
387858,2022-05-11 00:16:36,2022-05-11 00:19:26,169.0,164.0,2.83,40.4309524,-3.6993465,40.435285,-3.6948626,0.6132867811803572
387859,2022-05-11 00:16:36,2022-05-11 00:19:26,169.0,164.0,2.83,40.4309524,-3.6993465,40.435285,-3.6948626,0.6132867811803572
387860,2022-05-11 00:16:41,2022-05-11 00:17:38,193.0,193.0,0.95,40.4250833,-3.6615277,40.4250833,-3.6615277,0.0
387861,2022-05-11 00:16:41,2022-05-11 00:17:38,193.0,193.0,0.95,40.4250833,-3.6615277,40.4250833,-3.6615277,0.0
387862,2022-05-11 00:16:42,2022-05-11 00:25:23,57.0,230.0,8.68,40.4083061,-3.7007111,40.3917871,-3.7026789,1.844371665977035
387863,2022-05-11 00:16:42,2022-05-11 00:25:23,57.0,230.0,8.68,40.4083061,-3.7007111,40.3917871,-3.7026789,1.844371665977035
387864,2022-05-11 00:16:47,2022-05-11 00:28:44,38.0,232.0,11.95,40.4146755,-3.7036825,40.40913630273305,-3.728533714316331,2.19230994758067
387865,2022-05-11 00:16:47,2022-05-11 00:28:44,38.0,232.0,11.95,40.4146755,-3.7036825,40.40913630273305,-3.728533714316331,2.19230994758067
387866,2022-05-11 00:17:07,2022-05-11 00:22:19,65.0,76.0,5.2,40.4213983,-3.6752045,40.4157413,-3.6691838,0.8096045887529351
387867,2022-05-11 00:17:07,2022-05-11 00:22:19,65.0,76.0,5.2,40.4213983,-3.6752045,40.4157413,-3.6691838,0.8096045887529351
387868,2022-05-11 00:17:11,2022-05-11 00:27:03,35.0,178.0,9.87,40.4163638,-3.7068969,40.401,-3.7043611,1.721815182390914
387869,2022-05-11 00:17:11,2022-05-11 00:27:03,35.0,178.0,9.87,40.4163638,-3.7068969,40.401,-3.7043611,1.721815182390914
387870,2022-05-11 00:17:42,2022-05-11 00:26:08,254.0,245.0,8.43,40.43604,-3.69928,40.451333,-3.710525,1.9486547291048357
387871,2022-05-11 00:17:42,2022-05-11 00:34:54,80.0,101.0,17.2,40.4071304,-3.6751352,40.422064,-3.6821793,1.7643807511294716
387872,2022-05-11 00:17:42,2022-05-11 00:26:08,254.0,245.0,8.43,40.43604,-3.69928,40.451333,-3.710525,1.9486547291048357
387873,2022-05-11 00:17:46,2022-05-11 00:24:14,190.0,104.0,6.47,40.4186666,-3.6657777,40.4261851,-3.6738714,1.0808997201545558
387874,2022-05-11 00:17:46,2022-05-11 00:24:14,190.0,104.0,6.47,40.4186666,-3.6657777,40.4261851,-3.6738714,1.0808997201545558
387875,2022-05-11 00:17:47,2022-05-11 00:26:05,59.0,161.0,8.3,40.4239757,-3.7020842,40.4383865,-3.6982353,1.6351872974380959
387876,2022-05-11 00:17:47,2022-05-11 00:26:05,59.0,161.0,8.3,40.4239757,-3.7020842,40.4383865,-3.6982353,1.6351872974380959
387877,2022-05-11 00:17:49,2022-05-11 00:33:49,80.0,101.0,16.0,40.4071304,-3.6751352,40.422064,-3.6821793,1.7643807511294716
387878,2022-05-11 00:17:50,2022-05-11 00:25:36,242.0,76.0,7.77,40.426207143200884,-3.651034981803642,40.4157413,-3.6691838,1.9273498517704928
387879,2022-05-11 00:17:50,2022-05-11 00:25:36,242.0,76.0,7.77,40.426207143200884,-3.651034981803642,40.4157413,-3.6691838,1.9273498517704928
387880,2022-05-11 00:17:59,2022-05-11 00:30:31,187.0,189.0,12.53,40.3979722,-3.66925,40.41825,-3.6766111,2.3393418491270133
387881,2022-05-11 00:17:59,2022-05-11 00:30:31,187.0,189.0,12.53,40.3979722,-3.66925,40.41825,-3.6766111,2.3393418491270133
387882,2022-05-11 00:18:00,2022-05-11 00:25:27,189.0,81.0,7.45,40.41825,-3.6766111,40.40635,-3.670422,1.4231929085950952
387883,2022-05-11 00:18:00,2022-05-11 00:25:27,189.0,81.0,7.45,40.41825,-3.6766111,40.40635,-3.670422,1.4231929085950952
387884,2022-05-11 00:18:08,2022-05-11 00:18:59,178.0,178.0,0.85,40.401,-3.7043611,40.401,-3.7043611,0.0
387885,2022-05-11 00:18:08,2022-05-11 00:18:59,178.0,178.0,0.85,40.401,-3.7043611,40.401,-3.7043611,0.0
387886,2022-05-11 00:18:09,2022-05-11 00:27:34,87.0,192.0,9.42,40.4084556,-3.6697526,40.426,-3.6653055,1.9868433550851918
387887,2022-05-11 00:18:09,2022-05-11 00:27:34,87.0,192.0,9.42,40.4084556,-3.6697526,40.426,-3.6653055,1.9868433550851918
387888,2022-05-11 00:18:30,2022-05-11 00:27:27,87.0,192.0,8.95,40.4084556,-3.6697526,40.426,-3.6653055,1.9868433550851918
387889,2022-05-11 00:18:30,2022-05-11 00:27:27,87.0,192.0,8.95,40.4084556,-3.6697526,40.426,-3.6653055,1.9868433550851918
387890,2022-05-11 00:18:31,2022-05-11 00:18:53,100.0,100.0,0.37,40.4226584,-3.6870548,40.4226584,-3.6870548,0.0
387891,2022-05-11 00:18:31,2022-05-11 00:18:53,100.0,100.0,0.37,40.4226584,-3.6870548,40.4226584,-3.6870548,0.0
387892,2022-05-11 00:18:33,2022-05-11 00:29:10,25.0,189.0,10.62,40.4200783,-3.7065376,40.41825,-3.6766111,2.5415742583903653
387893,2022-05-11 00:18:33,2022-05-11 00:29:10,25.0,189.0,10.62,40.4200783,-3.7065376,40.41825,-3.6766111,2.5415742583903653
387894,2022-05-11 00:18:40,2022-05-11 00:30:55,99.0,170.0,12.25,40.4232153,-3.690756,40.4323655,-3.6758555,1.6204771229392538
387895,2022-05-11 00:18:40,2022-05-11 00:30:55,99.0,170.0,12.25,40.4232153,-3.690756,40.4323655,-3.6758555,1.6204771229392538
387896,2022-05-11 00:18:52,2022-05-11 00:39:54,116.0,237.0,21.03,40.4347895,-3.7200845,40.43715089959262,-3.64835857929032,6.076122954803007
387897,2022-05-11 00:18:52,2022-05-11 00:39:54,116.0,237.0,21.03,40.4347895,-3.7200845,40.43715089959262,-3.64835857929032,6.076122954803007
387898,2022-05-11 00:18:58,2022-05-11 00:43:09,35.0,213.0,24.18,40.4163638,-3.7068969,40.4535,-3.7032777,4.140702412933051
387899,2022-05-11 00:18:58,2022-05-11 00:43:09,35.0,213.0,24.18,40.4163638,-3.7068969,40.4535,-3.7032777,4.140702412933051
387900,2022-05-11 00:19:05,2022-05-11 00:35:33,193.0,15.0,16.47,40.4250833,-3.6615277,40.4260957,-3.713479,4.398962344899638
387901,2022-05-11 00:19:05,2022-05-11 00:35:33,193.0,15.0,16.47,40.4250833,-3.6615277,40.4260957,-3.713479,4.398962344899638
387902,2022-05-11 00:19:07,2022-05-11 00:33:11,80.0,101.0,14.07,40.4071304,-3.6751352,40.422064,-3.6821793,1.7643807511294716
387903,2022-05-11 00:19:09,2022-05-11 00:19:47,178.0,178.0,0.63,40.401,-3.7043611,40.401,-3.7043611,0.0
387904,2022-05-11 00:19:09,2022-05-11 00:19:47,178.0,178.0,0.63,40.401,-3.7043611,40.401,-3.7043611,0.0
387905,2022-05-11 00:19:19,2022-05-11 00:21:30,101.0,107.0,2.18,40.422064,-3.6821793,40.4211802,-3.6840229,0.1844285655005427
387906,2022-05-11 00:19:19,2022-05-11 00:21:30,101.0,107.0,2.18,40.422064,-3.6821793,40.4211802,-3.6840229,0.1844285655005427
387907,2022-05-11 00:19:31,2022-05-11 00:27:31,204.0,172.0,8.0,40.4441388,-3.6751388,40.4572466,-3.6763439,1.4610834817216456
387908,2022-05-11 00:19:31,2022-05-11 00:27:31,204.0,172.0,8.0,40.4441388,-3.6751388,40.4572466,-3.6763439,1.4610834817216456
387909,2022-05-11 00:19:42,2022-05-11 00:20:00,100.0,100.0,0.3,40.4226584,-3.6870548,40.4226584,-3.6870548,0.0
387910,2022-05-11 00:19:42,2022-05-11 00:20:00,100.0,100.0,0.3,40.4226584,-3.6870548,40.4226584,-3.6870548,0.0
387911,2022-05-11 00:19:57,2022-05-11 00:32:53,33.0,236.0,12.93,40.4162619,-3.6957355,40.39382977920336,-3.6659362429356372,3.5479852802602485
387912,2022-05-11 00:19:57,2022-05-11 00:32:53,33.0,236.0,12.93,40.4162619,-3.6957355,40.39382977920336,-3.6659362429356372,3.5479852802602485
387913,2022-05-11 00:20:07,2022-05-11 00:37:34,145.0,132.0,17.45,40.4489101,-3.6952943,40.4219665,-3.7224983,3.77849312522124
387914,2022-05-11 00:20:07,2022-05-11 00:37:34,145.0,132.0,17.45,40.4489101,-3.6952943,40.4219665,-3.7224983,3.77849312522124
387915,2022-05-11 00:20:09,2022-05-11 00:26:01,178.0,244.0,5.87,40.401,-3.7043611,40.40765396169372,-3.7172213778842007,1.3165092598147974
387916,2022-05-11 00:20:09,2022-05-11 00:26:01,178.0,244.0,5.87,40.401,-3.7043611,40.40765396169372,-3.7172213778842007,1.3165092598147974
387917,2022-05-11 00:20:45,2022-05-11 00:21:04,100.0,100.0,0.32,40.4226584,-3.6870548,40.4226584,-3.6870548,0.0
387918,2022-05-11 00:20:45,2022-05-11 00:21:04,100.0,100.0,0.32,40.4226584,-3.6870548,40.4226584,-3.6870548,0.0
387919,2022-05-11 00:20:53,2022-05-11 00:21:10,103.0,103.0,0.28,40.4239447,-3.6758383,40.4239447,-3.6758383,0.0
387920,2022-05-11 00:20:53,2022-05-11 00:21:10,103.0,103.0,0.28,40.4239447,-3.6758383,40.4239447,-3.6758383,0.0
387921,2022-05-11 00:21:02,2022-05-11 00:29:01,25.0,50.0,7.98,40.4200783,-3.7065376,40.4053153,-3.7071259,1.642326138245793
387922,2022-05-11 00:21:02,2022-05-11 00:29:01,25.0,50.0,7.98,40.4200783,-3.7065376,40.4053153,-3.7071259,1.642326138245793
387923,2022-05-11 00:21:13,2022-05-11 00:31:49,58.0,49.0,10.6,40.4266828,-3.700423,40.4070358,-3.7110513,2.362682415693277
387924,2022-05-11 00:21:13,2022-05-11 00:31:49,58.0,49.0,10.6,40.4266828,-3.700423,40.4070358,-3.7110513,2.362682415693277
387925,2022-05-11 00:21:19,2022-05-11 00:31:18,43.0,135.0,9.98,40.4112744,-3.7088337,40.3928821,-3.6975708,2.2565703209659116
387926,2022-05-11 00:21:19,2022-05-11 00:31:18,43.0,135.0,9.98,40.4112744,-3.7088337,40.3928821,-3.6975708,2.2565703209659116
387927,2022-05-11 00:21:20,2022-05-11 00:32:52,187.0,45.0,11.53,40.3979722,-3.66925,40.4122047,-3.6991147,2.9831239387413584
387928,2022-05-11 00:21:20,2022-05-11 00:32:52,187.0,45.0,11.53,40.3979722,-3.66925,40.4122047,-3.6991147,2.9831239387413584
387929,2022-05-11 00:21:23,2022-05-11 00:26:19,74.0,83.0,4.93,40.4153053,-3.6779232,40.4051451,-3.6803874,1.1488656208053103
387930,2022-05-11 00:21:23,2022-05-11 00:21:47,43.0,43.0,0.4,40.4112744,-3.7088337,40.4112744,-3.7088337,0.0
387931,2022-05-11 00:21:23,2022-05-11 00:26:19,74.0,83.0,4.93,40.4153053,-3.6779232,40.4051451,-3.6803874,1.1488656208053103
387932,2022-05-11 00:21:23,2022-05-11 00:21:47,43.0,43.0,0.4,40.4112744,-3.7088337,40.4112744,-3.7088337,0.0
387933,2022-05-11 00:21:30,2022-05-11 00:42:04,106.0,54.0,20.57,40.4231526,-3.6691524,40.4083684,-3.6933463,2.6263639619527956
387934,2022-05-11 00:21:30,2022-05-11 00:44:39,106.0,57.0,23.15,40.4231526,-3.6691524,40.4083061,-3.7007111,3.140624602545339
387935,2022-05-11 00:21:30,2022-05-11 00:42:04,106.0,54.0,20.57,40.4231526,-3.6691524,40.4083684,-3.6933463,2.6263639619527956
387936,2022-05-11 00:21:30,2022-05-11 00:44:39,106.0,57.0,23.15,40.4231526,-3.6691524,40.4083061,-3.7007111,3.140624602545339
387937,2022-05-11 00:21:32,2022-05-11 00:25:06,74.0,83.0,3.57,40.4153053,-3.6779232,40.4051451,-3.6803874,1.1488656208053103
387938,2022-05-11 00:21:32,2022-05-11 00:36:01,168.0,45.0,14.48,40.4338516,-3.708439,40.4122047,-3.6991147,2.5331349092756326
387939,2022-05-11 00:21:32,2022-05-11 00:25:06,74.0,83.0,3.57,40.4153053,-3.6779232,40.4051451,-3.6803874,1.1488656208053103
387940,2022-05-11 00:21:32,2022-05-11 00:36:01,168.0,45.0,14.48,40.4338516,-3.708439,40.4122047,-3.6991147,2.5331349092756326
387941,2022-05-11 00:21:37,2022-05-11 00:21:59,100.0,100.0,0.37,40.4226584,-3.6870548,40.4226584,-3.6870548,0.0
387942,2022-05-11 00:21:37,2022-05-11 00:21:59,100.0,100.0,0.37,40.4226584,-3.6870548,40.4226584,-3.6870548,0.0
387943,2022-05-11 00:21:47,2022-05-11 00:21:57,74.0,74.0,0.17,40.4153053,-3.6779232,40.4153053,-3.6779232,0.0
387944,2022-05-11 00:21:47,2022-05-11 00:21:57,74.0,74.0,0.17,40.4153053,-3.6779232,40.4153053,-3.6779232,0.0
387945,2022-05-11 00:22:03,2022-05-11 00:31:09,74.0,186.0,9.1,40.4153053,-3.6779232,40.4029202,-3.6788343,1.3793190899340941
387946,2022-05-11 00:22:03,2022-05-11 00:31:09,74.0,186.0,9.1,40.4153053,-3.6779232,40.4029202,-3.6788343,1.3793190899340941
387947,2022-05-11 00:22:11,2022-05-11 00:31:15,43.0,135.0,9.07,40.4112744,-3.7088337,40.3928821,-3.6975708,2.2565703209659116
387948,2022-05-11 00:22:11,2022-05-11 00:31:15,43.0,135.0,9.07,40.4112744,-3.7088337,40.3928821,-3.6975708,2.2565703209659116
387949,2022-05-11 00:22:15,2022-05-11 00:32:27,103.0,202.0,10.2,40.4239447,-3.6758383,40.43725,-3.6772222,1.4841115193425671
387950,2022-05-11 00:22:15,2022-05-11 00:32:27,103.0,202.0,10.2,40.4239447,-3.6758383,40.43725,-3.6772222,1.4841115193425671
387951,2022-05-11 00:22:21,2022-05-11 00:22:49,107.0,107.0,0.47,40.4211802,-3.6840229,40.4211802,-3.6840229,0.0
387952,2022-05-11 00:22:21,2022-05-11 00:22:49,107.0,107.0,0.47,40.4211802,-3.6840229,40.4211802,-3.6840229,0.0
387953,2022-05-11 00:22:27,2022-05-11 00:37:40,166.0,180.0,15.22,40.4345973,-3.678492,40.4008888,-3.6935833,3.9599653958037813
387954,2022-05-11 00:22:27,2022-05-11 00:37:40,166.0,180.0,15.22,40.4345973,-3.678492,40.4008888,-3.6935833,3.9599653958037813
387955,2022-05-11 00:22:28,2022-05-11 00:32:21,8.0,156.0,9.88,40.4251906,-3.6977715,40.4418402,-3.7040344,1.9257409826720921
387956,2022-05-11 00:22:28,2022-05-11 00:32:21,8.0,156.0,9.88,40.4251906,-3.6977715,40.4418402,-3.7040344,1.9257409826720921
387957,2022-05-11 00:22:40,2022-05-11 00:35:43,170.0,10.0,13.05,40.4323655,-3.6758555,40.4156057,-3.7095084,3.4041193340514435
387958,2022-05-11 00:22:40,2022-05-11 00:35:43,170.0,10.0,13.05,40.4323655,-3.6758555,40.4156057,-3.7095084,3.4041193340514435
387959,2022-05-11 00:22:48,2022-05-11 00:28:26,161.0,30.0,5.63,40.4383865,-3.6982353,40.423855,-3.694475,1.6468760217521294
387960,2022-05-11 00:22:48,2022-05-11 00:28:26,161.0,30.0,5.63,40.4383865,-3.6982353,40.423855,-3.694475,1.6468760217521294
387961,2022-05-11 00:22:49,2022-05-11 00:28:54,137.0,145.0,6.08,40.4591366,-3.6894151,40.4489101,-3.6952943,1.2411803046251337
387962,2022-05-11 00:22:49,2022-05-11 00:28:54,137.0,145.0,6.08,40.4591366,-3.6894151,40.4489101,-3.6952943,1.2411803046251337
387963,2022-05-11 00:22:50,2022-05-11 00:23:12,169.0,169.0,0.37,40.4309524,-3.6993465,40.4309524,-3.6993465,0.0
387964,2022-05-11 00:22:50,2022-05-11 00:23:12,169.0,169.0,0.37,40.4309524,-3.6993465,40.4309524,-3.6993465,0.0
387965,2022-05-11 00:22:52,2022-05-11 00:27:28,242.0,223.0,4.6,40.426207143200884,-3.651034981803642,40.429706,-3.640994,0.9347242049539544
387966,2022-05-11 00:22:52,2022-05-11 00:27:28,242.0,223.0,4.6,40.426207143200884,-3.651034981803642,40.429706,-3.640994,0.9347242049539544
387967,2022-05-11 00:23:05,2022-05-11 00:32:18,8.0,156.0,9.22,40.4251906,-3.6977715,40.4418402,-3.7040344,1.9257409826720921
387968,2022-05-11 00:23:05,2022-05-11 00:32:18,8.0,156.0,9.22,40.4251906,-3.6977715,40.4418402,-3.7040344,1.9257409826720921
387969,2022-05-11 00:23:06,2022-05-11 00:34:53,62.0,171.0,11.78,40.4222862,-3.697895,40.429887,-3.6712823,2.4059984877924867
387970,2022-05-11 00:23:06,2022-05-11 00:34:53,62.0,171.0,11.78,40.4222862,-3.697895,40.429887,-3.6712823,2.4059984877924867
387971,2022-05-11 00:23:17,2022-05-11 00:33:46,16.0,71.0,10.48,40.4262383,-3.7074453,40.4108472,-3.693225,2.0924012333502144
387972,2022-05-11 00:23:17,2022-05-11 00:33:46,16.0,71.0,10.48,40.4262383,-3.7074453,40.4108472,-3.693225,2.0924012333502144
387973,2022-05-11 00:23:19,2022-05-11 00:26:20,197.0,240.0,3.02,40.4351256,-3.6554918,40.43272086245887,-3.6485306152875148,0.6470097629696271
387974,2022-05-11 00:23:19,2022-05-11 00:26:20,197.0,240.0,3.02,40.4351256,-3.6554918,40.43272086245887,-3.6485306152875148,0.6470097629696271
387975,2022-05-11 00:23:27,2022-05-11 00:31:38,169.0,170.0,8.18,40.4309524,-3.6993465,40.4323655,-3.6758555,1.9944624454477407
387976,2022-05-11 00:23:27,2022-05-11 00:31:38,169.0,170.0,8.18,40.4309524,-3.6993465,40.4323655,-3.6758555,1.9944624454477407
387977,2022-05-11 00:23:56,2022-05-11 00:39:23,54.0,203.0,15.45,40.4083684,-3.6933463,40.4392222,-3.6754444,3.7505568793232955
387978,2022-05-11 00:23:56,2022-05-11 00:39:23,54.0,203.0,15.45,40.4083684,-3.6933463,40.4392222,-3.6754444,3.7505568793232955
387979,2022-05-11 00:23:57,2022-05-11 00:37:50,37.0,82.0,13.88,40.4165039,-3.7030833,40.400789,-3.6744,2.9918895865077197
387980,2022-05-11 00:23:57,2022-05-11 00:37:50,37.0,82.0,13.88,40.4165039,-3.7030833,40.400789,-3.6744,2.9918895865077197
387981,2022-05-11 00:24:02,2022-05-11 00:37:16,65.0,201.0,13.23,40.4213983,-3.6752045,40.4324722,-3.6655555,1.4776060222738943
387982,2022-05-11 00:24:02,2022-05-11 00:37:16,65.0,201.0,13.23,40.4213983,-3.6752045,40.4324722,-3.6655555,1.4776060222738943
387983,2022-05-11 00:24:05,2022-05-11 00:45:26,254.0,174.0,21.35,40.43604,-3.69928,40.4138333,-3.7135833,2.7501281982765797
387984,2022-05-11 00:24:05,2022-05-11 00:45:26,254.0,174.0,21.35,40.43604,-3.69928,40.4138333,-3.7135833,2.7501281982765797
387985,2022-05-11 00:24:22,2022-05-11 00:39:25,212.0,1.0,15.05,40.4476666,-3.7041666,40.4172137,-3.7018341,3.39195795386457
387986,2022-05-11 00:24:22,2022-05-11 00:39:25,212.0,1.0,15.05,40.4476666,-3.7041666,40.4172137,-3.7018341,3.39195795386457
